r,mean_alpha
0,0.83823529
1,0.83921569
2,0.82294118
3,0.82470588
4,0.82619048
5,0.82414216
6,0.83217469
7,0.82051282
8,0.81968954
9,0.81555556
10,0.822203
11,0.81354167
12,0.81884058
13,0.81568627
14,0.81435294
15,0.81049837
16,0.8205098
17,0.80962237
18,0.80331825
19,0.80893557
20,0.79875223
21,0.80317885
22,0.80547866
23,0.80652661
24,0.80471956
25,0.80276058
26,0.80243902
27,0.79727669
28,0.79883721
29,0.79439471
30,0.79131653
31,0.79369473
32,0.79308069
33,0.79490581
34,0.79012209
35,0.79296757
36,0.78950498
37,0.78931212
38,0.78011893
39,0.77535497
40,0.77304676
41,0.76882353
42,0.76267083
43,0.7543082
44,0.75288594
45,0.74184797
46,0.7422549
47,0.73706159
48,0.73001695
49,0.72850877
50,0.72125393
51,0.7170741
52,0.7104615
53,0.70134391
54,0.69802711
55,0.68778365
56,0.68416122
57,0.67676147
58,0.66915377
59,0.66121751
60,0.65579979
61,0.64505997
62,0.63297683
63,0.62857843
64,0.62789374
65,0.61345978
66,0.60352564
67,0.5915613
68,0.58424959
69,0.57572587
70,0.56781183
71,0.55184386
72,0.53634271
73,0.52585784
74,0.51230671
75,0.49549349
76,0.48994668
77,0.46401243
78,0.44778039
79,0.43693608
80,0.41629531
81,0.40921409
82,0.39136357
83,0.36321267
84,0.35319917
85,0.32189297
86,0.3121082
87,0.29231092
88,0.26920116
89,0.25250313
90,0.22777311
91,0.21064797
92,0.18119675
93,0.15650191
94,0.14183223
95,0.11886432
96,0.09530309
97,0.07984234
98,0.05776724
99,0.03864842
100,0.00881096
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
