r,mean_alpha
0,0.99607843
1,0.99607843
2,0.99607843
3,0.99607843
4,0.99607843
5,0.99607843
6,0.99607843
7,0.99607843
8,0.99607843
9,0.99607843
10,0.99607843
11,0.99595588
12,0.99607843
13,0.99607843
14,0.99603922
15,0.99599673
16,0.99607843
17,0.99607843
18,0.99607843
19,0.99607843
20,0.99607843
21,0.99604872
22,0.99607843
23,0.99607843
24,0.99605563
25,0.99600103
26,0.99607843
27,0.99605664
28,0.99607843
29,0.99605712
30,0.99603842
31,0.99607843
32,0.99602187
33,0.99607843
34,0.99604144
35,0.99607843
36,0.99603022
37,0.99601414
38,0.99594986
39,0.99596011
40,0.99607843
41,0.99586727
42,0.99591503
43,0.99592654
44,0.99573322
45,0.99587698
46,0.99585434
47,0.99574703
48,0.99538853
49,0.99574303
50,0.99572743
51,0.99540362
52,0.9953252
53,0.99473452
54,0.99503752
55,0.99432694
56,0.99434641
57,0.99374057
58,0.99341589
59,0.99311446
60,0.99273478
61,0.99144298
62,0.98982967
63,0.98942157
64,0.98998524
65,0.98679677
66,0.98423831
67,0.98347077
68,0.9815558
69,0.97990196
70,0.97773109
71,0.97325058
72,0.96745951
73,0.96530112
74,0.95997928
75,0.95352612
76,0.94915721
77,0.93586801
78,0.92956078
79,0.91996652
80,0.90318627
81,0.89933046
82,0.88230804
83,0.85238311
84,0.84318148
85,0.803811
86,0.79466151
87,0.75906162
88,0.72668119
89,0.69475038
90,0.64348739
91,0.60800545
92,0.53546315
93,0.47163671
94,0.43039216
95,0.36357415
96,0.29120851
97,0.24195151
98,0.17206831
99,0.11090147
100,0.0251634
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
