r,mean_alpha
0,0.0627451
1,0.06666667
2,0.0627451
3,0.0627451
4,0.06162465
5,0.0627451
6,0.06203209
7,0.06214178
8,0.06078431
9,0.06222222
10,0.06136101
11,0.06078431
12,0.06138107
13,0.06150671
14,0.06117647
15,0.0624183
16,0.06243137
17,0.06158315
18,0.06184012
19,0.06184874
20,0.05941771
21,0.06131907
22,0.06089965
23,0.0605042
24,0.06092111
25,0.06088751
26,0.06006695
27,0.06117647
28,0.06055632
29,0.05967604
30,0.06066427
31,0.05982314
32,0.060181
33,0.06105344
34,0.05978542
35,0.06138763
36,0.05991643
37,0.06030215
38,0.05965927
39,0.05922921
40,0.0587632
41,0.05900452
42,0.05870469
43,0.0571113
44,0.05788456
45,0.05619124
46,0.05691877
47,0.05644849
48,0.05635439
49,0.05644995
50,0.05577342
51,0.05581869
52,0.05566714
53,0.05428508
54,0.05528928
55,0.05340383
56,0.05359477
57,0.05326438
58,0.05341589
59,0.05234838
60,0.05201238
61,0.05086617
62,0.04991087
63,0.04870588
64,0.04916719
65,0.04830493
66,0.04841629
67,0.04683892
68,0.04603262
69,0.04683258
70,0.04679519
71,0.04281346
72,0.04296675
73,0.04292717
74,0.04189383
75,0.0393475
76,0.04004128
77,0.03819544
78,0.03752157
79,0.03615495
80,0.03660131
81,0.03685637
82,0.0354438
83,0.03499246
84,0.03473389
85,0.03384933
86,0.03320452
87,0.03327731
88,0.03230211
89,0.03226255
90,0.0319888
91,0.03184002
92,0.03158891
93,0.03159041
94,0.03152837
95,0.03147783
96,0.03152634
97,0.03147854
98,0.03127135
99,0.02397336
100,0.00683761
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
