r,mean_alpha
0,0.34117647
1,0.34852941
2,0.33372549
3,0.33098039
4,0.33333333
5,0.32892157
6,0.33921569
7,0.33680241
8,0.33104575
9,0.33542484
10,0.34036909
11,0.32965686
12,0.33469736
13,0.33292054
14,0.32658824
15,0.33218954
16,0.33396078
17,0.32977487
18,0.32564103
19,0.32694678
20,0.32424242
21,0.32358883
22,0.3245098
23,0.32537815
24,0.324715
25,0.32647059
26,0.3227164
27,0.32156863
28,0.32129503
29,0.31820119
30,0.31720688
31,0.31680123
32,0.31561086
33,0.31864667
34,0.31439142
35,0.31602564
36,0.3144648
37,0.31295403
38,0.3115397
39,0.31064909
40,0.30897436
41,0.30499246
42,0.30634284
43,0.298343
44,0.30330019
45,0.29790492
46,0.29764706
47,0.29871582
48,0.29641733
49,0.29594943
50,0.29560639
51,0.29363382
52,0.29176231
53,0.28864287
54,0.28997821
55,0.28454505
56,0.28294118
57,0.28121095
58,0.27925697
59,0.27829457
60,0.27598555
61,0.2731582
62,0.27177659
63,0.26993137
64,0.26872233
65,0.2674913
66,0.26629902
67,0.25979476
68,0.26094924
69,0.26103884
70,0.25917779
71,0.25384961
72,0.25136402
73,0.2525035
74,0.24791966
75,0.24669633
76,0.24881321
77,0.24120038
78,0.23836078
79,0.23984537
80,0.23491533
81,0.23711143
82,0.23466547
83,0.22828808
84,0.22805543
85,0.22230576
86,0.22121798
87,0.21894258
88,0.21728395
89,0.21483799
90,0.21221989
91,0.20935593
92,0.20507099
93,0.2015591
94,0.20042852
95,0.19894065
96,0.19460464
97,0.19087838
98,0.18953194
99,0.14428413
100,0.04081825
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
