r,mean_alpha
0,0.15686275
1,0.16078431
2,0.15372549
3,0.15058824
4,0.15238095
5,0.15
6,0.15614973
7,0.15324284
8,0.15228758
9,0.15372549
10,0.15363322
11,0.1504902
12,0.15208866
13,0.15067079
14,0.14776471
15,0.15
16,0.15090196
17,0.14901961
18,0.14720965
19,0.14857143
20,0.14521687
21,0.14688057
22,0.14625144
23,0.1470028
24,0.14537164
25,0.14633643
26,0.14538498
27,0.14431373
28,0.14300046
29,0.14164535
30,0.14113645
31,0.14056132
32,0.13963047
33,0.14009996
34,0.13773585
35,0.13770739
36,0.13738348
37,0.13596914
38,0.13201543
39,0.13309669
40,0.13188537
41,0.13037707
42,0.12890671
43,0.12789285
44,0.12761668
45,0.12506044
46,0.1252381
47,0.12471693
48,0.12299685
49,0.12278122
50,0.1211571
51,0.11848739
52,0.11774271
53,0.1161269
54,0.11464536
55,0.11308658
56,0.11211329
57,0.11040724
58,0.1096388
59,0.10649795
60,0.10540764
61,0.10293166
62,0.10041592
63,0.09798039
64,0.09749104
65,0.0947407
66,0.09266591
67,0.08988455
68,0.08731904
69,0.086727
70,0.08436316
71,0.08130959
72,0.07834612
73,0.07860644
74,0.05683086
75,0.01507662
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
