r,mean_alpha
0,0.59901961
1,0.5995098
2,0.58392157
3,0.58490196
4,0.58627451
5,0.58321078
6,0.59046346
7,0.5800905
8,0.57941176
9,0.57509804
10,0.58102653
11,0.57254902
12,0.57693947
13,0.57414861
14,0.57219608
15,0.56875
16,0.57654902
17,0.56652142
18,0.56138763
19,0.56619048
20,0.5573975
21,0.56063577
22,0.56196655
23,0.56268908
24,0.56064751
25,0.55856553
26,0.55829747
27,0.55350763
28,0.55437756
29,0.55029838
30,0.54779912
31,0.54946175
32,0.54832202
33,0.54926951
34,0.54498705
35,0.54643665
36,0.54369977
37,0.54281581
38,0.53468338
39,0.52985125
40,0.52633484
41,0.52224736
42,0.51613191
43,0.50832643
44,0.50610329
45,0.49650819
46,0.49514006
47,0.49016846
48,0.4838901
49,0.48121775
50,0.47453401
51,0.47039725
52,0.46426351
53,0.4566204
54,0.45246914
55,0.44421679
56,0.44035948
57,0.4339151
58,0.42723426
59,0.42031464
60,0.41534572
61,0.40685323
62,0.39751436
63,0.39297059
64,0.39076534
65,0.38006231
66,0.37214367
67,0.36341396
68,0.3571926
69,0.34988688
70,0.34307135
71,0.33111171
72,0.31950554
73,0.31073179
74,0.30041447
75,0.28816115
76,0.28232714
77,0.26532759
78,0.25377255
79,0.24512195
80,0.23145425
81,0.22474892
82,0.21261039
83,0.19555053
84,0.18767507
85,0.16905499
86,0.160999
87,0.14869048
88,0.13434277
89,0.12364066
90,0.10901261
91,0.09764966
92,0.08128465
93,0.06729303
94,0.05820673
95,0.04565732
96,0.03358324
97,0.02559618
98,0.01611638
99,0.00959428
100,0.0018728
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
