r,mean_alpha
0,0.99607843
1,0.99607843
2,0.99607843
3,0.99607843
4,0.99607843
5,0.99607843
6,0.99607843
7,0.99607843
8,0.99607843
9,0.99607843
10,0.99607843
11,0.99607843
12,0.99607843
13,0.99607843
14,0.99607843
15,0.99607843
16,0.99607843
17,0.99607843
18,0.99607843
19,0.99607843
20,0.99607843
21,0.99607843
22,0.99607843
23,0.99607843
24,0.99607843
25,0.99605263
26,0.99607843
27,0.99607843
28,0.99607843
29,0.99607843
30,0.99607843
31,0.99607843
32,0.99607843
33,0.99607843
34,0.99607843
35,0.99607843
36,0.99606236
37,0.99606236
38,0.99606236
39,0.99606153
40,0.99607843
41,0.99604827
42,0.99604872
43,0.99606462
44,0.99600939
45,0.99605157
46,0.99605042
47,0.9960232
48,0.9959695
49,0.99603973
50,0.99604212
51,0.99597657
52,0.99601865
53,0.99594624
54,0.99593319
55,0.99586913
56,0.99592593
57,0.99579832
58,0.99575851
59,0.99564523
60,0.99564499
61,0.99547877
62,0.99524658
63,0.99517647
64,0.995214
65,0.99491479
66,0.99444759
67,0.99424592
68,0.99397105
69,0.99377828
70,0.99353271
71,0.99288541
72,0.99201194
73,0.99214811
74,0.99166268
75,0.99139891
76,0.99070347
77,0.99031564
78,0.99000784
79,0.98800414
80,0.98500446
81,0.98788458
82,0.98440353
83,0.97813725
84,0.97777532
85,0.97176765
86,0.97267067
87,0.95920168
88,0.95923747
89,0.9463496
90,0.92731793
91,0.91001169
92,0.86221095
93,0.81926743
94,0.78465134
95,0.72090407
96,0.61887095
97,0.5536036
98,0.428463
99,0.28735356
100,0.07213424
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
