r,mean_alpha
0,0.99117647
1,0.99068627
2,0.98980392
3,0.99
4,0.98963585
5,0.98933824
6,0.9899287
7,0.989819
8,0.98905229
9,0.98908497
10,0.98956171
11,0.98884804
12,0.98951407
13,0.98931889
14,0.98890196
15,0.98892974
16,0.98933333
17,0.98867102
18,0.98861237
19,0.98865546
20,0.98853238
21,0.98853238
22,0.98863899
23,0.98876751
24,0.98864569
25,0.98857069
26,0.98852224
27,0.98825708
28,0.98839489
29,0.98819267
30,0.98821529
31,0.98831219
32,0.98797134
33,0.98833141
34,0.98790233
35,0.98810332
36,0.987946
37,0.98804243
38,0.98764063
39,0.98762677
40,0.98758673
41,0.98749623
42,0.98710636
43,0.98699254
44,0.98696493
45,0.98650282
46,0.98645658
47,0.98635736
48,0.98612927
49,0.98615841
50,0.98581457
51,0.98572702
52,0.9854615
53,0.98497466
54,0.98501573
55,0.98434677
56,0.98423747
57,0.98371041
58,0.98345717
59,0.98316233
60,0.98296182
61,0.98241957
62,0.98171915
63,0.98154902
64,0.98173097
65,0.9808228
66,0.98019419
67,0.97974162
68,0.97913689
69,0.97894042
70,0.97846433
71,0.97761288
72,0.97603581
73,0.97622549
74,0.97503587
75,0.97403197
76,0.97303922
77,0.97168819
78,0.97082353
79,0.96854774
80,0.96512181
81,0.96691376
82,0.96428678
83,0.95855204
84,0.95696594
85,0.95062657
86,0.9533133
87,0.94192577
88,0.94323166
89,0.93532888
90,0.92507703
91,0.91225166
92,0.88883705
93,0.87387663
94,0.85790806
95,0.84190025
96,0.79786621
97,0.75263646
98,0.70841872
99,0.51887409
100,0.15351936
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
