r,mean_alpha
0,0.99019608
1,0.99019608
2,0.98666667
3,0.98745098
4,0.98739496
5,0.9875
6,0.9885918
7,0.986727
8,0.98619281
9,0.98575163
10,0.98644752
11,0.98455882
12,0.98627451
13,0.98529412
14,0.98517647
15,0.98435458
16,0.98709804
17,0.98474946
18,0.98344646
19,0.98442577
20,0.98205585
21,0.98300654
22,0.98359285
23,0.98383754
24,0.98369813
25,0.98312693
26,0.98314204
27,0.9820915
28,0.98228454
29,0.98098892
30,0.98035214
31,0.98098808
32,0.98073152
33,0.981411
34,0.9800037
35,0.98099548
36,0.97984571
37,0.97971713
38,0.97737062
39,0.97636917
40,0.97589744
41,0.97453997
42,0.97292038
43,0.9706987
44,0.96998067
45,0.96678754
46,0.96693277
47,0.96512013
48,0.96244251
49,0.9623194
50,0.96016703
51,0.95807232
52,0.9558704
53,0.95181758
54,0.9510046
55,0.94633179
56,0.945
57,0.94124111
58,0.93778122
59,0.93442772
60,0.93180599
61,0.925909
62,0.91926124
63,0.91709804
64,0.9170778
65,0.90733003
66,0.90070701
67,0.89442917
68,0.8889683
69,0.88316365
70,0.87707201
71,0.86508365
72,0.85221654
73,0.84376751
74,0.83180297
75,0.81637008
76,0.80976952
77,0.78336522
78,0.768
79,0.75460705
80,0.72924837
81,0.72073171
82,0.6978147
83,0.66003017
84,0.64662391
85,0.60159222
86,0.58784886
87,0.55466387
88,0.51875817
89,0.48983452
90,0.44526611
91,0.41381639
92,0.35748479
93,0.30854439
94,0.27822361
95,0.23084616
96,0.18162245
97,0.14890037
98,0.10421885
99,0.06686398
100,0.01481272
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
