r,mean_alpha
0,0.99607843
1,0.99607843
2,0.99470588
3,0.99470588
4,0.99509804
5,0.99546569
6,0.99536542
7,0.99472097
8,0.99485294
9,0.99470588
10,0.99452134
11,0.99368873
12,0.99471441
13,0.99442724
14,0.9945098
15,0.99403595
16,0.9954902
17,0.99444444
18,0.9938914
19,0.99428571
20,0.99289958
21,0.99379085
22,0.99388697
23,0.99411765
24,0.99404925
25,0.99383385
26,0.99397418
27,0.99346405
28,0.99336525
29,0.99283887
30,0.99253701
31,0.99267589
32,0.99277903
33,0.99304114
34,0.99260081
35,0.99319382
36,0.99246223
37,0.9923658
38,0.99124076
39,0.9908215
40,0.9906184
41,0.98962293
42,0.98879976
43,0.98768296
44,0.98726871
45,0.98558958
46,0.98567227
47,0.98441038
48,0.98271605
49,0.98299794
50,0.98175986
51,0.98051948
52,0.97924438
53,0.9765477
54,0.97644638
55,0.97332011
56,0.97259259
57,0.97024348
58,0.96795666
59,0.96599407
60,0.96413829
61,0.96009899
62,0.95550604
63,0.95405882
64,0.95436433
65,0.94716877
66,0.94201546
67,0.93805204
68,0.93395639
69,0.92979827
70,0.92516065
71,0.91598309
72,0.90564365
73,0.89943978
74,0.88963813
75,0.87727797
76,0.87125043
77,0.84886019
78,0.83635294
79,0.82398374
80,0.80070559
81,0.79344811
82,0.77180063
83,0.73536199
84,0.72281439
85,0.67795223
86,0.66517103
87,0.6302381
88,0.5939724
89,0.56320401
90,0.51497199
91,0.48126217
92,0.41811359
93,0.36318083
94,0.32864563
95,0.27400974
96,0.21674356
97,0.17831876
98,0.12533839
99,0.08048465
100,0.01796129
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
