r,mean_alpha
0,0.98921569
1,0.98921569
2,0.98588235
3,0.98627451
4,0.98627451
5,0.98566176
6,0.98752228
7,0.98499246
8,0.98496732
9,0.98405229
10,0.98471742
11,0.98265931
12,0.98503836
13,0.98374613
14,0.98403922
15,0.98276144
16,0.98541176
17,0.98347858
18,0.98152338
19,0.98319328
20,0.98018419
21,0.98158051
22,0.98226644
23,0.98246499
24,0.98162335
25,0.98152735
26,0.98161167
27,0.98010893
28,0.98075695
29,0.97936914
30,0.97869148
31,0.97931565
32,0.97918552
33,0.97970012
34,0.97850536
35,0.97993967
36,0.97836708
37,0.9783028
38,0.97577949
39,0.97430696
40,0.97413273
41,0.97257919
42,0.9706328
43,0.96848937
44,0.96739851
45,0.9640881
46,0.96441176
47,0.96239989
48,0.9594045
49,0.95948142
50,0.95689906
51,0.95471098
52,0.95215208
53,0.94754351
54,0.94705882
55,0.94201366
56,0.94078431
57,0.93680241
58,0.93344685
59,0.92984496
60,0.92731682
61,0.92083571
62,0.91403248
63,0.9120098
64,0.91249209
65,0.90242807
66,0.89553167
67,0.8886751
68,0.88321422
69,0.87743213
70,0.87145329
71,0.85934521
72,0.84618073
73,0.83823529
74,0.82605611
75,0.81090789
76,0.80531476
77,0.77934003
78,0.76416471
79,0.75171369
80,0.72758467
81,0.72062809
82,0.69906451
83,0.66228507
84,0.65028011
85,0.6065384
86,0.5953986
87,0.5634944
88,0.53010167
89,0.50300375
90,0.46016807
91,0.43195689
92,0.37753212
93,0.33150191
94,0.30365537
95,0.25799447
96,0.20963091
97,0.17739799
98,0.13034156
99,0.08740905
100,0.02026772
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
