r,mean_alpha
0,0.99019608
1,0.99019608
2,0.98666667
3,0.98705882
4,0.98683473
5,0.98737745
6,0.98850267
7,0.9861991
8,0.98562092
9,0.9851634
10,0.98575548
11,0.98351716
12,0.9855925
13,0.98462332
14,0.98423529
15,0.98333333
16,0.98603922
17,0.98329702
18,0.98178733
19,0.98302521
20,0.98030303
21,0.98146168
22,0.98168973
23,0.98221289
24,0.98134975
25,0.98077915
26,0.98091822
27,0.97928105
28,0.97897857
29,0.97674766
30,0.97434974
31,0.97372165
32,0.97183258
33,0.97124183
34,0.96751757
35,0.9678733
36,0.96388621
37,0.96186114
38,0.95655738
39,0.95380325
40,0.95182504
41,0.94819005
42,0.94371658
43,0.93790389
44,0.93475559
45,0.92639001
46,0.92431373
47,0.91836509
48,0.90948923
49,0.90663055
50,0.8979787
51,0.88936847
52,0.87981827
53,0.86362635
54,0.85458727
55,0.83376294
56,0.8208061
57,0.79933204
58,0.77857585
59,0.75470816
60,0.73308566
61,0.69769655
62,0.65912062
63,0.63318627
64,0.61376766
65,0.56100421
66,0.51617647
67,0.45787062
68,0.41194796
69,0.35912519
70,0.31237436
71,0.24111351
72,0.17316283
73,0.12831758
74,0.067934
75,0.01246499
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
